bookingId,userId,userEmail,showtimeId,movieTitle,theaterName,seatCount,totalPrice,bookingTime,status
6202,4921,jamescrawford@example.net,568,Big while capital,Holden LLC Cinemas,4,48.28,2026-07-18,CANCELLED
6203,62,beasleykimberly@example.org,1529,Stock,Carroll-Snyder Cinemas,6,113.28,2026-07-21,CONFIRMED
6204,1535,williamskaren@example.org,1588,Work,"Schwartz, Estrada and Hernandez Cinemas",3,35.7,2026-07-23,CONFIRMED
6205,320,kevin07@example.com,605,Price writer spring question,Mckinney-Butler Cinemas,4,76.28,2026-07-23,CONFIRMED
6206,2335,ramosedward@example.com,248,Federal throw,Hall-Washington Cinemas,1,17.66,2026-07-23,CONFIRMED
6207,3076,brookeherrera@example.net,1923,Small million,"Nguyen, Ellis and Wright Cinemas",1,9.83,2026-07-09,CONFIRMED
6208,3645,mcontreras@example.org,593,Pay company,Bean-Evans Cinemas,4,97.2,2026-07-23,CONFIRMED
6209,2461,kphillips@example.net,798,Lay same,Owens-Lang Cinemas,4,37.2,2026-07-23,CONFIRMED
6210,3852,robert73@example.net,1501,Else traditional,"Stevens, Norris and Smith Cinemas",2,42.26,2026-07-23,CONFIRMED
6211,3166,christopher69@example.net,1985,Bank,Thomas-Stevens Cinemas,6,137.04,2026-06-24,CONFIRMED
6212,4298,judith43@example.net,1358,World candidate,Wood-Watson Cinemas,1,12.58,2026-06-28,CONFIRMED
6213,4357,brandon98@example.org,1265,Trouble personal,Marshall Group Cinemas,5,87.7,2026-07-23,CONFIRMED
6214,3558,antonio26@example.org,1156,Sound itself,Bell PLC Cinemas,2,22.58,2026-07-15,CONFIRMED
6215,840,turneramy@example.com,777,Yet interview,Cervantes PLC Cinemas,5,42.8,2026-07-23,CONFIRMED
6216,3556,patrick78@example.org,264,Along surface,"Cain, Contreras and Jackson Cinemas",2,47.18,2026-07-23,CONFIRMED
6217,1669,madison11@example.net,1442,Over charge,White-Jackson Cinemas,2,33.52,2026-07-23,CANCELLED
6218,3694,erica50@example.com,349,Rock blue,Chen Ltd Cinemas,5,79.2,2026-07-23,CONFIRMED
6219,1976,guerreropatrick@example.com,890,Run all support,"Henderson, Alexander and Galvan Cinemas",4,95.24,2026-07-23,CONFIRMED
6220,2078,blawson@example.net,1871,Market loss parent,Rodriguez Group Cinemas,4,58.68,2026-07-23,CONFIRMED
6221,4404,krogers@example.org,1389,Think find,"Gonzalez, Santos and Gardner Cinemas",4,94.24,2026-07-23,CONFIRMED
6222,4032,phillipsscott@example.net,421,Executive,"Harrington, Johnson and Jones Cinemas",4,98.96,2026-06-15,CONFIRMED
6223,199,sarah31@example.net,1793,Reality commercial kind,"Barnes, Ellis and Gonzales Cinemas",1,12.7,2026-06-21,CONFIRMED
6224,2225,ndiaz@example.net,1293,Drop,Moran PLC Cinemas,6,71.7,2026-07-23,CONFIRMED
6225,1167,andrewsdebbie@example.com,482,Make include,"Navarro, Marsh and Hurst Cinemas",5,108.5,2026-07-23,CONFIRMED
6226,780,wholt@example.net,1841,Month matter policy,Anderson Inc Cinemas,1,19.04,2026-07-23,CONFIRMED
6227,2100,kgarcia@example.com,543,Present contain gas,Hill and Sons Cinemas,1,24.47,2026-07-23,CONFIRMED
6228,68,jensenrebecca@example.com,1684,Level speak,"Underwood, Bartlett and Russell Cinemas",2,25.38,2026-07-23,CONFIRMED
6229,2945,schwartzdonna@example.org,1183,Because show without,"Larsen, Hernandez and Ward Cinemas",2,24.24,2026-07-07,CONFIRMED
6230,463,gibsonbrandon@example.com,1876,Majority how social address,Meyers-Owens Cinemas,5,121.25,2026-07-15,CONFIRMED
6231,2281,sduffy@example.net,974,Chance company,"Wallace, Perkins and Johnson Cinemas",1,21.58,2026-07-09,CONFIRMED
6232,3913,jeremy09@example.com,181,Interest physical,Gonzalez-Mccarthy Cinemas,1,8.55,2026-07-23,CANCELLED
6233,771,wardlinda@example.net,1262,Production open,Johnson Inc Cinemas,5,47.7,2026-06-16,CONFIRMED
6234,1413,evanholloway@example.com,731,Water born,Anderson-Kirk Cinemas,2,41.32,2026-07-23,CONFIRMED
6235,3803,lgoodwin@example.net,464,Quickly them simply project,Moran PLC Cinemas,3,26.19,2026-07-23,CONFIRMED
6236,291,jeremiahwalton@example.org,1230,Play resource by,"Lewis, Jordan and Young Cinemas",6,57.42,2026-06-21,CONFIRMED
6237,1752,marymiller@example.net,1775,Source south ask,Shields LLC Cinemas,2,32.46,2026-07-05,CONFIRMED
6238,397,awong@example.com,800,All total,"Green, Cooper and Heath Cinemas",2,22.74,2026-06-25,CONFIRMED
6239,3014,hector95@example.net,810,Career miss,Shields LLC Cinemas,5,40.9,2026-07-23,CONFIRMED
6240,335,jennifer53@example.com,1386,Purpose according we,Richardson Ltd Cinemas,5,70.25,2026-07-23,CONFIRMED
6241,2500,padkins@example.org,651,Coach buy owner,"Perry, May and Liu Cinemas",4,72.16,2026-06-18,CONFIRMED
6242,1563,juliethomas@example.net,1627,Mouth himself,"Evans, David and Hendrix Cinemas",2,22.46,2026-07-23,CONFIRMED
6243,2897,jandrade@example.org,538,About decision,"Martin, Jordan and Edwards Cinemas",2,35.44,2026-07-23,CONFIRMED
6244,3040,elizabethfry@example.org,608,Watch real,Dickson-Park Cinemas,3,24.51,2026-07-23,CONFIRMED
6245,3762,davidwoods@example.com,1620,Example evening campaign,"Carpenter, Morrow and Smith Cinemas",6,60.72,2026-07-23,CONFIRMED
6246,4479,delacruzmelanie@example.net,674,Necessary push,"Elliott, Villarreal and Sosa Cinemas",6,92.16,2026-07-23,CONFIRMED
6247,3345,henrybailey@example.net,1545,Without think,Smith-Wilson Cinemas,1,21.92,2026-07-06,CONFIRMED
6248,2679,danielle53@example.net,1125,Similar million have,Diaz and Sons Cinemas,3,47.94,2026-07-13,CONFIRMED
6249,209,kelsey70@example.net,315,Car police,Bush-Ayala Cinemas,6,144.06,2026-06-16,CONFIRMED
6250,4448,gsmith@example.com,227,People tax amount author,Ortega Group Cinemas,2,29.4,2026-07-23,CONFIRMED
6251,4922,duane50@example.com,1058,Building treatment ready,Nelson-Knight Cinemas,5,120.75,2026-07-16,CONFIRMED
6252,775,martintownsend@example.com,452,Crime mother,Elliott-Holland Cinemas,2,43.18,2026-07-23,CONFIRMED
6253,2995,kruegertammie@example.com,1123,Miss stay,Garner LLC Cinemas,1,20.0,2026-07-20,CONFIRMED
6254,3679,dharrison@example.com,945,Sometimes eye quickly,Benson Inc Cinemas,2,35.14,2026-07-07,CONFIRMED
6255,2629,msimpson@example.net,305,Majority deep,"Marquez, Martinez and Bailey Cinemas",3,24.72,2026-07-23,CANCELLED
6256,4057,monroegary@example.com,1240,Type plan,Avila LLC Cinemas,5,64.9,2026-07-12,CONFIRMED
6257,3642,kshelton@example.org,341,Movie man itself,Adams PLC Cinemas,5,56.2,2026-06-26,CONFIRMED
6258,4341,yhunt@example.com,1209,While court,"Moore, Alexander and Reed Cinemas",2,32.52,2026-07-21,CONFIRMED
6259,745,billyjohns@example.net,692,Manage myself lose,Mcclain Inc Cinemas,3,67.29,2026-07-23,CANCELLED
6260,622,laura09@example.com,1367,Career break,"Braun, Mays and Martinez Cinemas",4,39.96,2026-06-27,CONFIRMED
6261,4126,nathan68@example.org,1775,Source south ask,Shields LLC Cinemas,5,81.15,2026-06-29,CONFIRMED
6262,1322,adrian20@example.com,1158,New attack,James Ltd Cinemas,2,24.26,2026-07-23,CONFIRMED
6263,2631,younglinda@example.com,1961,Direction material,"Jordan, Swanson and Franklin Cinemas",4,80.0,2026-07-23,CONFIRMED
6264,4162,bellmichelle@example.com,412,I prevent,Smith-Clayton Cinemas,1,10.59,2026-07-23,CONFIRMED
6265,2749,spowers@example.net,1692,Forward become,Roberts-Mccarty Cinemas,6,65.04,2026-06-22,CONFIRMED
6266,3235,brookshannah@example.com,935,Claim opportunity ability,Ho-Mendez Cinemas,1,19.01,2026-07-19,CONFIRMED
6267,4616,nicholsheather@example.net,1581,Next coach front expect,Wood-Williams Cinemas,2,38.0,2026-07-23,CONFIRMED
6268,1118,nicoleperez@example.net,723,Card,"Edwards, Baker and Anderson Cinemas",1,20.53,2026-07-23,CONFIRMED
6269,1801,xcooke@example.net,426,Actually look total,Romero PLC Cinemas,3,61.2,2026-07-23,CONFIRMED
6270,4828,gwendolyndennis@example.com,1383,Where leader its,Sharp Ltd Cinemas,1,19.32,2026-07-23,CONFIRMED
6271,1659,andrewdelacruz@example.com,682,Set southern,Wilson-Pierce Cinemas,5,89.2,2026-06-17,CONFIRMED
6272,922,megan50@example.net,115,Service hope value,"Larsen, Hernandez and Ward Cinemas",4,74.24,2026-07-23,CONFIRMED
6273,140,brianmcdaniel@example.com,1365,Along particularly sure,Gonzalez LLC Cinemas,2,29.38,2026-07-11,CONFIRMED
6274,1599,kevinsantos@example.net,1590,Opportunity,Greene-Shelton Cinemas,5,58.05,2026-06-18,CONFIRMED
6275,722,dawn11@example.org,1652,Article available,Peterson-Mullins Cinemas,6,71.04,2026-07-23,CONFIRMED
6276,4379,bmiller@example.org,1880,Sort late his,"Whitney, Mayo and Clark Cinemas",2,16.2,2026-07-07,CONFIRMED
6277,3211,melissa71@example.net,1741,Find development,"Russell, Meyer and Smith Cinemas",6,132.9,2026-07-04,CONFIRMED
6278,386,lloydsharon@example.net,587,Face,Martinez-Allen Cinemas,3,36.12,2026-07-04,CONFIRMED
6279,1358,charlesjohnston@example.com,1730,Week agree beautiful,"Young, Allen and Hernandez Cinemas",5,120.55,2026-07-23,CONFIRMED
6280,2839,rmitchell@example.org,958,Floor offer lead,Gibbs Group Cinemas,5,89.8,2026-07-23,CONFIRMED
6281,1944,louis04@example.org,1022,Site yeah,Sanchez-Douglas Cinemas,4,44.4,2026-07-20,CONFIRMED
6282,2173,chatfield@example.org,1038,Recently support,"Chase, Prince and Wilcox Cinemas",1,22.82,2026-07-23,CANCELLED
6283,4997,guzmancarl@example.com,926,Make blue,Mclaughlin Inc Cinemas,2,21.66,2026-07-06,CANCELLED
6284,2266,ajones@example.net,272,Training tough decision,"Castro, Irwin and Rodriguez Cinemas",3,66.63,2026-07-23,CONFIRMED
6285,2752,ricemichael@example.net,1111,Car feel small,Griffin Ltd Cinemas,4,93.24,2026-07-23,CONFIRMED
6286,3828,morrisonstephanie@example.org,982,Health change tree,Martinez LLC Cinemas,3,69.06,2026-07-15,CONFIRMED
6287,2699,rachel27@example.com,1127,Major cold,"Wong, Dawson and Martin Cinemas",4,40.48,2026-07-23,CANCELLED
6288,3742,ortizrobert@example.org,858,Move suffer security,"Sims, Weber and Villa Cinemas",3,63.03,2026-07-02,CONFIRMED
6289,22,brewergregory@example.com,1974,Son speech although,Barrera Group Cinemas,4,92.88,2026-07-23,CONFIRMED
6290,3104,brandon45@example.org,240,Industry water,Bradley-Davis Cinemas,2,27.9,2026-07-23,CONFIRMED
6291,4633,jennifer61@example.net,1796,Learn environment,Turner Inc Cinemas,1,11.48,2026-07-13,CONFIRMED
6292,1766,angelavalencia@example.net,1219,Fear somebody,"Davis, Wood and Paul Cinemas",5,50.4,2026-07-23,CONFIRMED
6293,2536,xhughes@example.net,176,Especially,Green-Ewing Cinemas,4,47.6,2026-07-23,CONFIRMED
6294,4111,rachel13@example.com,1632,Before spring,Conway-Andrews Cinemas,6,115.56,2026-07-23,CONFIRMED
6295,2272,millsanthony@example.net,1897,Hair ahead,"Gonzales, Smith and Davis Cinemas",1,11.45,2026-07-23,CONFIRMED
6296,3506,timothy75@example.org,507,House north,Wilson Inc Cinemas,2,28.74,2026-07-16,CONFIRMED
6297,3980,patrick84@example.com,1762,Until we eat,Newton PLC Cinemas,2,32.42,2026-07-10,CANCELLED
6298,691,justin46@example.com,558,Seven,"Marshall, Murray and Miller Cinemas",3,58.56,2026-07-23,CONFIRMED
6299,4387,josebrown@example.net,1233,Charge a,Buchanan LLC Cinemas,5,85.35,2026-07-23,CONFIRMED
6300,821,karisanchez@example.org,973,Our purpose,"Medina, Lee and Freeman Cinemas",3,74.43,2026-07-02,CONFIRMED
6301,3037,nelsonaaron@example.org,1678,Image number assume,Gonzalez-Mccarthy Cinemas,4,34.4,2026-07-12,CONFIRMED
6302,2492,bradley39@example.net,1441,Decide sister general,Knox and Sons Cinemas,2,49.32,2026-07-23,CONFIRMED
6303,2017,bakersarah@example.org,1073,Ok rock,"Phelps, Montoya and Barnett Cinemas",5,62.2,2026-07-02,CONFIRMED
6304,1655,qcervantes@example.com,85,Nation,Rojas and Sons Cinemas,5,40.2,2026-07-23,CANCELLED
6305,1145,xfuentes@example.net,1188,More explain offer,Thompson-Reyes Cinemas,3,61.95,2026-07-23,CONFIRMED
6306,1676,alvin91@example.com,1823,Color off,Joyce-Benitez Cinemas,6,76.74,2026-06-22,CONFIRMED
6307,483,bradbennett@example.com,1836,Special drop down,Taylor Ltd Cinemas,3,45.33,2026-07-23,CONFIRMED
6308,4911,jacqueline04@example.net,1230,Play resource by,"Lewis, Jordan and Young Cinemas",5,47.85,2026-06-24,CONFIRMED
6309,684,billyjohnson@example.net,1364,Put free,Wilson-Williams Cinemas,1,24.16,2026-07-23,CONFIRMED
6310,2508,bobbysavage@example.com,795,President economy,Horne Inc Cinemas,6,51.6,2026-07-23,CANCELLED
6311,104,kevin22@example.org,129,Choose mother health,"Patterson, Mosley and Michael Cinemas",1,11.68,2026-07-06,CONFIRMED
6312,3051,bsolis@example.org,163,American return need,Blevins-Ballard Cinemas,3,26.82,2026-07-23,CONFIRMED
6313,1416,ellismichael@example.com,242,Manager store,Roman-Freeman Cinemas,4,94.6,2026-06-26,CONFIRMED
6314,2072,elizabeth81@example.com,1025,Trouble fight fast option,"Velez, Howell and Stevenson Cinemas",6,111.78,2026-07-06,CONFIRMED
6315,3934,zacharymorris@example.org,375,Adult hour,"Velez, Howell and Stevenson Cinemas",4,82.48,2026-07-23,CONFIRMED
6316,2700,bennettdavid@example.org,1848,Year newspaper,Stafford Ltd Cinemas,5,40.45,2026-06-18,CONFIRMED
6317,2999,holly33@example.net,719,Drop avoid before,Wagner-Hernandez Cinemas,1,15.68,2026-06-21,CONFIRMED
6318,457,whitelevi@example.org,715,Chair what measure,"Fowler, Jones and Moore Cinemas",2,42.06,2026-07-04,CONFIRMED
6319,2563,williamruiz@example.org,1790,Trip blue,Gibbs Group Cinemas,5,57.95,2026-07-23,CONFIRMED
6320,4038,carterrandall@example.com,262,Charge a data red,"Sanchez, Terry and Turner Cinemas",5,124.75,2026-07-23,CANCELLED
6321,1483,john69@example.net,722,Letter beyond sign,"White, Smith and Warner Cinemas",1,10.29,2026-07-23,CONFIRMED
6322,1027,brooksharold@example.com,1753,Do leader very,Jordan-Campbell Cinemas,1,17.42,2026-07-23,CANCELLED
6323,2431,qmolina@example.org,634,Line mother chance,Harris-Jensen Cinemas,1,12.71,2026-07-19,CONFIRMED
6324,2217,richardsonbenjamin@example.com,288,Organization full,"Wise, Rocha and Wolfe Cinemas",6,83.04,2026-07-23,CONFIRMED
6325,1132,marksbrandon@example.net,1546,Contain computer must,Mills and Sons Cinemas,4,63.12,2026-07-02,CONFIRMED
6326,1209,hmoses@example.org,1878,Central challenge trouble,Newton PLC Cinemas,5,89.0,2026-07-18,CONFIRMED
6327,1029,jason57@example.net,1388,Evidence protect,"Freeman, Hall and Allison Cinemas",4,45.56,2026-07-20,CONFIRMED
6328,2975,peterpayne@example.org,892,Hundred hair,"Fisher, Payne and Thompson Cinemas",3,38.01,2026-07-14,CONFIRMED
6329,4561,daniellemoore@example.org,1030,Off region measure,"Campbell, Long and Silva Cinemas",2,24.84,2026-06-29,CONFIRMED
6330,43,elizabeth14@example.org,1393,Practice,Nichols-Lam Cinemas,6,70.02,2026-07-23,CONFIRMED
6331,3531,nancy37@example.net,1593,Offer his discover,"Warner, Baker and Campbell Cinemas",4,47.64,2026-07-23,CONFIRMED
6332,6,lloydmiranda@example.org,1969,Tend drive group,"Meyer, Dawson and Harper Cinemas",2,24.2,2026-07-16,CONFIRMED
6333,496,isaactorres@example.org,450,Ahead deal,"Gonzales, Short and Weaver Cinemas",4,46.08,2026-07-23,CONFIRMED
6334,2046,matthew96@example.com,1222,Performance one change,Knox and Sons Cinemas,4,77.6,2026-07-06,CANCELLED
6335,575,garciaanne@example.org,1261,College economy,Atkinson-Nelson Cinemas,2,38.06,2026-07-06,CONFIRMED
6336,3777,jeffery12@example.com,1474,Cultural over,"Clark, Park and Reed Cinemas",3,32.04,2026-07-16,CONFIRMED
6337,156,kellyrichmond@example.com,725,Class if,Kirk Inc Cinemas,4,71.64,2026-07-23,CONFIRMED
6338,137,hollyperkins@example.net,781,Minute right think trouble,Obrien PLC Cinemas,1,13.75,2026-06-20,CONFIRMED
6339,4966,gloverjaime@example.org,1712,Out start reason,Harris PLC Cinemas,4,44.72,2026-07-23,CONFIRMED
6340,4502,zlopez@example.com,1998,None as,"Aguilar, Buckley and Ramirez Cinemas",4,81.48,2026-07-23,CONFIRMED
6341,3129,mrodriguez@example.org,757,Table although whole,"James, Atkins and Alexander Cinemas",4,60.8,2026-07-23,CONFIRMED
6342,3888,danielle74@example.com,232,Man member partner,"Whitney, Mayo and Clark Cinemas",1,15.09,2026-06-30,CONFIRMED
6343,599,awoodward@example.net,552,Participant compare,"Garrison, Ryan and Miller Cinemas",6,69.96,2026-06-17,CONFIRMED
6344,1756,brockmorgan@example.org,1776,First report debate,"Moore, Alexander and Reed Cinemas",5,44.15,2026-07-23,CONFIRMED
6345,1762,brandoncook@example.org,211,Activity record,Newton PLC Cinemas,4,70.76,2026-07-23,CONFIRMED
6346,2424,lisa65@example.com,1107,A,Morgan and Sons Cinemas,1,24.96,2026-07-08,CONFIRMED
6347,4946,jonesanna@example.net,1463,Know never,Turner Inc Cinemas,3,62.55,2026-06-15,CONFIRMED
6348,4089,christine91@example.com,1098,Type score ready,"Silva, Snyder and Reeves Cinemas",3,60.33,2026-07-23,CONFIRMED
6349,1731,jessica82@example.net,1581,Next coach front expect,Wood-Williams Cinemas,6,114.0,2026-07-23,CONFIRMED
6350,2055,yhopkins@example.net,276,Partner usually glass example,"Johns, Figueroa and Graham Cinemas",6,142.44,2026-07-23,CONFIRMED
6351,2135,margaret22@example.net,481,Usually industry,"Caldwell, Stevenson and Joseph Cinemas",4,62.96,2026-07-15,CANCELLED
6352,4750,jennysanders@example.org,1883,Argue almost rise,Kennedy PLC Cinemas,1,10.36,2026-07-23,CONFIRMED
6353,4001,allisonmann@example.org,1616,Identify all agreement stop,Haynes-Jackson Cinemas,3,24.57,2026-06-29,CONFIRMED
6354,4362,craig32@example.org,454,Course bill debate sort,"Burns, Barker and Horton Cinemas",2,23.26,2026-07-19,CONFIRMED
6355,361,snyderfrank@example.org,401,Tonight provide newspaper,"Harper, Thomas and Turner Cinemas",3,49.8,2026-07-02,CONFIRMED
6356,3356,jmiller@example.net,266,Soldier current body,Sutton-Patterson Cinemas,3,38.85,2026-07-23,CONFIRMED
6357,3448,lucasmerritt@example.org,1677,Daughter third laugh,"Williams, Newman and Jones Cinemas",1,18.89,2026-07-23,CONFIRMED
6358,4700,tamarasandoval@example.com,1994,Particular,Hall-Barber Cinemas,1,12.65,2026-07-20,CONFIRMED
6359,2972,michaelramirez@example.net,1598,Six admit enough,Hunter-Estrada Cinemas,3,26.49,2026-07-21,CONFIRMED
6360,2767,steven11@example.org,7,Could social,"Allen, Gonzales and Reeves Cinemas",1,20.51,2026-07-23,CONFIRMED
6361,4734,fernandezjaime@example.net,617,Resource wonder if,Mclaughlin Inc Cinemas,4,89.0,2026-06-25,CONFIRMED
6362,3179,vaughndiana@example.net,1230,Play resource by,"Lewis, Jordan and Young Cinemas",3,28.71,2026-06-27,CONFIRMED
6363,3570,urios@example.net,183,Our respond,Atkinson-Nelson Cinemas,5,93.95,2026-07-23,CONFIRMED
6364,4004,tgraham@example.com,1915,Each bed good friend,"Smith, Beard and Taylor Cinemas",5,112.85,2026-07-23,CONFIRMED
6365,725,jenniferrice@example.com,123,Range pressure but,"Bailey, Armstrong and Campbell Cinemas",4,50.08,2026-07-23,CONFIRMED
6366,4408,andrew67@example.com,1393,Practice,Nichols-Lam Cinemas,6,70.02,2026-07-23,CONFIRMED
6367,1301,patricia89@example.net,818,Opportunity might,Jennings Group Cinemas,2,30.56,2026-07-23,CONFIRMED
6368,1256,harrisamy@example.org,1975,General happy move,Smith-Clayton Cinemas,6,142.98,2026-07-23,CONFIRMED
6369,4212,brittanybishop@example.com,586,Argue,Hebert Group Cinemas,6,147.3,2026-07-23,CANCELLED
6370,1184,nancy67@example.org,192,Discuss create,Duke-Schultz Cinemas,5,95.6,2026-07-23,CONFIRMED
6371,2164,lesliejohnson@example.net,1151,Common story,Davis Inc Cinemas,3,35.04,2026-07-23,CONFIRMED
6372,4262,gleonard@example.net,152,Company medical house,Jackson-Campbell Cinemas,4,60.36,2026-07-23,CANCELLED
6373,668,larry40@example.net,1780,Itself consumer,Peters Group Cinemas,4,92.96,2026-06-09,CONFIRMED
6374,734,pli@example.org,1053,Old strategy,"Moore, Gilmore and Martin Cinemas",2,18.26,2026-07-23,CANCELLED
6375,4613,leelisa@example.net,1981,Rich ahead,Hudson-Sparks Cinemas,2,17.26,2026-07-22,CANCELLED
6376,4359,anthony62@example.com,1049,Prepare much,"Barnes, Paul and Price Cinemas",6,99.06,2026-07-23,CONFIRMED
6377,2446,englishdenise@example.com,153,Because scientist,Harris-Jensen Cinemas,1,18.35,2026-07-23,CONFIRMED
6378,4644,ujohnson@example.net,1870,Memory,Robinson Group Cinemas,2,41.76,2026-07-20,CONFIRMED
6379,45,clarkbrittney@example.org,1146,Light rather discuss,Richardson Ltd Cinemas,3,63.03,2026-07-12,CONFIRMED
6380,697,wendy00@example.com,678,Treatment writer,Thomas-Reilly Cinemas,1,10.43,2026-07-23,CONFIRMED
6381,2641,rebeccagonzalez@example.net,1604,Sense gas,"Cain, Contreras and Jackson Cinemas",2,33.94,2026-07-23,CONFIRMED
6382,885,richardmiddleton@example.org,17,Seek up,Sellers LLC Cinemas,3,27.18,2026-07-23,CONFIRMED
6383,3104,brandon45@example.org,1013,Pattern,"Wilson, Stewart and Hobbs Cinemas",4,95.68,2026-06-28,CANCELLED
6384,622,laura09@example.com,830,Approach statement,Miller-Booker Cinemas,5,98.35,2026-07-16,CONFIRMED
6385,3954,wendy05@example.com,693,Whose usually adult,"Richardson, Stephens and Barnes Cinemas",1,10.25,2026-07-06,CONFIRMED
